timestep,susceptible,infected,recovered,dead
1,1365,135,0,0
2,1164,336,0,0
3,923,577,0,0
4,659,840,1,0
5,473,1021,6,0
6,320,1165,15,0
7,219,1243,37,1
8,141,1266,90,3
9,94,1237,166,3
10,53,1183,258,6
11,37,1064,390,9
12,27,901,561,11
13,19,730,737,14
14,8,556,917,19
15,1,433,1044,22
16,0,320,1156,24
17,0,233,1241,26
18,0,161,1312,27
19,0,116,1355,29
20,0,75,1396,29
21,0,50,1421,29
22,0,34,1437,29
23,0,28,1443,29
24,0,16,1455,29
25,0,13,1458,29
26,0,7,1464,29
27,0,2,1469,29
28,0,0,1471,29
