timestep,susceptible,infected,recovered,dead
1,1361,139,0,0
2,1171,329,0,0
3,906,594,0,0
4,623,875,2,0
5,417,1069,14,0
6,253,1219,28,0
7,149,1291,58,2
8,80,1299,116,5
9,39,1275,180,6
10,20,1172,300,8
11,13,1017,460,10
12,6,859,620,15
13,2,665,816,17
14,1,506,974,19
15,0,366,1112,22
16,0,243,1234,23
17,0,158,1316,26
18,0,100,1374,26
19,0,54,1419,27
20,0,32,1441,27
21,0,22,1451,27
22,0,8,1465,27
23,0,4,1469,27
24,0,2,1471,27
25,0,1,1472,27
26,0,0,1473,27
