timestep,susceptible,infected,recovered,dead
1,1366,134,0,0
2,1165,335,0,0
3,919,581,0,0
4,675,823,2,0
5,459,1037,4,0
6,259,1221,20,0
7,136,1316,46,2
8,72,1336,89,3
9,36,1285,175,4
10,20,1195,278,7
11,11,1059,417,13
12,5,881,597,17
13,0,735,744,21
14,0,561,917,22
15,0,414,1060,26
16,0,287,1184,29
17,0,194,1275,31
18,0,107,1357,36
19,0,57,1406,37
20,0,32,1429,39
21,0,18,1442,40
22,0,6,1454,40
23,0,2,1458,40
24,0,2,1458,40
25,0,0,1460,40
