timestep,susceptible,infected,recovered,dead
1,1374,126,0,0
2,1206,294,0,0
3,957,542,1,0
4,743,754,3,0
5,514,977,9,0
6,330,1146,24,0
7,200,1247,53,0
8,122,1269,107,2
9,67,1233,198,2
10,37,1155,302,6
11,18,1042,431,9
12,10,908,567,15
13,4,751,725,20
14,3,579,893,25
15,2,437,1033,28
16,1,324,1146,29
17,1,219,1249,31
18,1,142,1322,35
19,1,91,1373,35
20,1,52,1411,36
21,1,26,1437,36
22,1,14,1449,36
23,1,4,1459,36
24,1,3,1460,36
25,1,2,1461,36
26,1,0,1463,36
