timestep,susceptible,infected,recovered,dead
1,1368,132,0,0
2,1187,313,0,0
3,962,538,0,0
4,722,776,2,0
5,469,1024,6,1
6,282,1197,19,2
7,162,1288,48,2
8,77,1321,100,2
9,38,1287,169,6
10,18,1193,280,9
11,6,1084,399,11
12,3,936,547,14
13,1,760,723,16
14,1,573,904,22
15,1,398,1072,29
16,1,279,1190,30
17,1,186,1283,30
18,1,109,1360,30
19,1,65,1403,31
20,1,35,1433,31
21,1,19,1448,32
22,1,12,1455,32
23,1,6,1461,32
24,1,2,1465,32
25,1,0,1467,32
