timestep,susceptible,infected,recovered,dead
1,1364,136,0,0
2,1177,323,0,0
3,918,582,0,0
4,638,860,2,0
5,390,1102,8,0
6,206,1272,22,0
7,114,1339,47,0
8,59,1340,101,0
9,29,1290,180,1
10,15,1206,278,1
11,8,1070,419,3
12,4,899,589,8
13,1,717,771,11
14,1,532,955,12
15,1,388,1097,14
16,1,252,1232,15
17,1,152,1330,17
18,1,101,1380,18
19,0,62,1420,18
20,0,37,1443,20
21,0,19,1459,22
22,0,10,1468,22
23,0,7,1471,22
24,0,3,1475,22
25,0,1,1477,22
26,0,1,1477,22
27,0,1,1477,22
28,0,1,1477,22
29,0,0,1478,22
