timestep,susceptible,infected,recovered,dead
1,1375,125,0,0
2,1144,356,0,0
3,876,623,1,0
4,617,879,4,0
5,382,1110,8,0
6,221,1256,22,1
7,113,1334,52,1
8,54,1333,112,1
9,23,1283,193,1
10,11,1187,300,2
11,7,1029,461,3
12,2,847,644,7
13,2,685,802,11
14,0,499,984,17
15,0,354,1124,22
16,0,239,1236,25
17,0,163,1311,26
18,0,90,1381,29
19,0,57,1411,32
20,0,26,1442,32
21,0,19,1449,32
22,0,5,1463,32
23,0,2,1466,32
24,0,1,1467,32
25,0,1,1467,32
26,0,1,1467,32
27,0,1,1467,32
28,0,0,1468,32
