timestep,susceptible,infected,recovered,dead
1,1369,131,0,0
2,1204,296,0,0
3,972,527,1,0
4,767,729,4,0
5,551,939,10,0
6,358,1124,17,1
7,225,1229,45,1
8,136,1270,91,3
9,79,1257,160,4
10,39,1185,270,6
11,18,1078,394,10
12,10,917,561,12
13,6,739,740,15
14,2,594,885,19
15,0,456,1021,23
16,0,323,1151,26
17,0,204,1268,28
18,0,140,1331,29
19,0,95,1376,29
20,0,59,1412,29
21,0,46,1425,29
22,0,33,1438,29
23,0,18,1453,29
24,0,11,1459,30
25,0,7,1463,30
26,0,2,1467,31
27,0,0,1469,31
