timestep,susceptible,infected,recovered,dead
1,1361,139,0,0
2,1140,360,0,0
3,848,652,0,0
4,601,898,1,0
5,389,1108,3,0
6,227,1256,16,1
7,137,1316,46,1
8,81,1327,88,4
9,47,1268,181,4
10,22,1173,300,5
11,12,1022,458,8
12,3,885,601,11
13,2,693,791,14
14,1,523,959,17
15,0,375,1103,22
16,0,232,1244,24
17,0,147,1328,25
18,0,89,1386,25
19,0,53,1421,26
20,0,32,1441,27
21,0,19,1453,28
22,0,9,1463,28
23,0,5,1467,28
24,0,3,1469,28
25,0,2,1470,28
26,0,1,1471,28
27,0,0,1472,28
