timestep,susceptible,infected,recovered,dead
1,1370,130,0,0
2,1185,315,0,0
3,914,584,2,0
4,688,810,2,0
5,504,992,4,0
6,342,1136,22,0
7,209,1235,56,0
8,122,1280,95,3
9,55,1271,168,6
10,29,1200,264,7
11,10,1075,401,14
12,7,920,556,17
13,4,740,737,19
14,1,577,901,21
15,0,415,1059,26
16,0,280,1192,28
17,0,191,1278,31
18,0,118,1351,31
19,0,76,1393,31
20,0,40,1428,32
21,0,18,1450,32
22,0,11,1457,32
23,0,7,1461,32
24,0,6,1462,32
25,0,2,1466,32
26,0,1,1467,32
27,0,0,1468,32
