timestep,susceptible,infected,recovered,dead
1,1605,394,1,0
2,1224,760,16,0
3,865,1068,66,1
4,571,1231,194,4
5,380,1179,432,9
6,235,1018,733,14
7,146,786,1048,20
8,102,540,1329,29
9,58,379,1531,32
10,44,246,1676,34
11,29,147,1786,38
12,25,96,1841,38
13,21,53,1888,38
14,18,29,1915,38
15,18,20,1924,38
16,17,12,1933,38
17,17,10,1935,38
18,17,5,1940,38
19,17,2,1943,38
20,17,1,1944,38
21,17,0,1945,38
