timestep,susceptible,infected,recovered,dead
1,1603,395,2,0
2,1233,757,10,0
3,858,1090,52,0
4,578,1240,179,3
5,372,1182,442,4
6,226,1013,753,8
7,137,784,1067,12
8,91,542,1352,15
9,59,355,1571,15
10,43,224,1714,19
11,36,134,1808,22
12,31,71,1874,24
13,30,35,1911,24
14,27,21,1928,24
15,26,12,1938,24
16,25,8,1943,24
17,25,3,1948,24
18,25,3,1948,24
19,25,1,1950,24
20,25,1,1950,24
21,25,1,1950,24
22,25,0,1951,24
