timestep,susceptible,infected,recovered,dead
1,1206,794,0,0
2,343,1657,0,0
3,59,1939,2,0
4,6,1987,7,0
5,1,1984,15,0
6,0,1973,27,0
7,0,1932,68,0
8,0,1846,154,0
9,0,1720,277,3
10,0,1553,444,3
11,0,1305,690,5
12,0,1060,935,5
13,0,828,1165,7
14,0,583,1407,10
15,0,366,1623,11
16,0,231,1757,12
17,0,126,1861,13
18,0,63,1924,13
19,0,31,1956,13
20,0,11,1976,13
21,0,5,1982,13
22,0,0,1987,13
