timestep,susceptible,infected,recovered,dead
1,1221,779,0,0
2,325,1675,0,0
3,53,1946,1,0
4,7,1987,6,0
5,0,1981,19,0
6,0,1958,42,0
7,0,1913,86,1
8,0,1842,156,2
9,0,1707,291,2
10,0,1551,443,6
11,0,1358,631,11
12,0,1129,858,13
13,0,857,1129,14
14,0,602,1381,17
15,0,380,1602,18
16,0,210,1770,20
17,0,123,1856,21
18,0,59,1918,23
19,0,23,1953,24
20,0,8,1968,24
21,0,5,1971,24
22,0,1,1975,24
23,0,0,1976,24
