timestep,susceptible,infected,recovered,dead
1,1136,863,1,0
2,311,1687,2,0
3,49,1948,3,0
4,5,1990,5,0
5,0,1983,17,0
6,0,1958,41,1
7,0,1911,88,1
8,0,1832,166,2
9,0,1722,276,2
10,0,1551,443,6
11,0,1341,652,7
12,0,1062,927,11
13,0,803,1186,11
14,0,573,1411,16
15,0,385,1597,18
16,0,238,1742,20
17,0,127,1851,22
18,0,67,1910,23
19,0,28,1948,24
20,0,6,1970,24
21,0,3,1973,24
22,0,1,1975,24
23,0,0,1976,24
