timestep,susceptible,infected,recovered,dead
1,1155,845,0,0
2,326,1673,1,0
3,47,1951,2,0
4,3,1990,7,0
5,0,1987,12,1
6,0,1971,27,2
7,0,1927,71,2
8,0,1845,153,2
9,0,1737,260,3
10,0,1574,423,3
11,0,1323,674,3
12,0,1078,916,6
13,0,811,1182,7
14,0,563,1430,7
15,0,381,1611,8
16,0,227,1764,9
17,0,126,1864,10
18,0,74,1916,10
19,0,39,1950,11
20,0,15,1973,12
21,0,3,1985,12
22,0,3,1985,12
23,0,0,1988,12
