timestep,susceptible,infected,recovered,dead
1,1116,883,1,0
2,290,1709,1,0
3,51,1947,2,0
4,4,1982,14,0
5,0,1969,31,0
6,0,1936,64,0
7,0,1882,118,0
8,0,1804,195,1
9,0,1688,310,2
10,0,1531,465,4
11,0,1327,664,9
12,0,1084,907,9
13,0,821,1167,12
14,0,597,1390,13
15,0,418,1568,14
16,0,264,1720,16
17,0,151,1833,16
18,0,79,1905,16
19,0,39,1945,16
20,0,19,1964,17
21,0,3,1980,17
22,0,0,1983,17
