timestep,susceptible,infected,recovered,dead
1,1170,830,0,0
2,298,1701,1,0
3,38,1957,5,0
4,2,1986,12,0
5,0,1972,28,0
6,0,1952,47,1
7,0,1904,95,1
8,0,1828,171,1
9,0,1692,303,5
10,0,1520,475,5
11,0,1313,680,7
12,0,1102,888,10
13,0,854,1132,14
14,0,615,1368,17
15,0,395,1587,18
16,0,251,1730,19
17,0,136,1843,21
18,0,67,1912,21
19,0,34,1945,21
20,0,12,1967,21
21,0,6,1973,21
22,0,1,1978,21
23,0,0,1979,21
