timestep,susceptible,infected,recovered,dead
1,1103,897,0,0
2,207,1793,0,0
3,23,1975,2,0
4,4,1990,6,0
5,0,1986,14,0
6,0,1957,43,0
7,0,1910,89,1
8,0,1836,163,1
9,0,1718,279,3
10,0,1544,451,5
11,0,1304,688,8
12,0,1024,964,12
13,0,767,1218,15
14,0,533,1452,15
15,0,348,1636,16
16,0,221,1763,16
17,0,112,1871,17
18,0,52,1930,18
19,0,22,1960,18
20,0,8,1974,18
21,0,6,1976,18
22,0,1,1981,18
23,0,0,1982,18
