timestep,susceptible,infected,recovered,dead
1,1177,823,0,0
2,347,1653,0,0
3,75,1923,2,0
4,5,1990,5,0
5,0,1987,13,0
6,0,1956,44,0
7,0,1907,93,0
8,0,1838,162,0
9,0,1717,280,3
10,0,1544,450,6
11,0,1324,667,9
12,0,1066,923,11
13,0,829,1157,14
14,0,582,1399,19
15,0,383,1596,21
16,0,223,1756,21
17,0,128,1850,22
18,0,61,1917,22
19,0,28,1950,22
20,0,13,1965,22
21,0,3,1975,22
22,0,0,1978,22
