timestep,susceptible,infected,recovered,dead
1,1119,880,1,0
2,266,1732,2,0
3,32,1965,3,0
4,5,1989,6,0
5,0,1979,20,1
6,0,1951,47,2
7,0,1905,93,2
8,0,1807,189,4
9,0,1670,324,6
10,0,1487,505,8
11,0,1276,715,9
12,0,1049,938,13
13,0,792,1191,17
14,0,561,1419,20
15,0,340,1637,23
16,0,211,1765,24
17,0,109,1867,24
18,0,62,1914,24
19,0,36,1939,25
20,0,15,1960,25
21,0,8,1967,25
22,0,4,1971,25
23,0,0,1975,25
