timestep,susceptible,infected,recovered,dead
1,1191,808,1,0
2,272,1727,1,0
3,48,1951,1,0
4,7,1989,4,0
5,1,1982,17,0
6,0,1962,38,0
7,0,1914,86,0
8,0,1814,184,2
9,0,1686,310,4
10,0,1513,481,6
11,0,1296,698,6
12,0,1058,933,9
13,0,808,1180,12
14,0,567,1420,13
15,0,354,1631,15
16,0,211,1771,18
17,0,117,1865,18
18,0,57,1924,19
19,0,30,1951,19
20,0,15,1965,20
21,0,3,1977,20
22,0,0,1980,20
