timestep,susceptible,infected,recovered,dead
1,1182,818,0,0
2,290,1710,0,0
3,26,1971,3,0
4,3,1989,8,0
5,0,1979,21,0
6,0,1964,36,0
7,0,1924,75,1
8,0,1834,165,1
9,0,1713,286,1
10,0,1531,466,3
11,0,1301,693,6
12,0,1061,931,8
13,0,800,1192,8
14,0,550,1437,13
15,0,343,1642,15
16,0,211,1772,17
17,0,117,1866,17
18,0,67,1916,17
19,0,34,1949,17
20,0,19,1964,17
21,0,6,1977,17
22,0,4,1979,17
23,0,2,1981,17
24,0,0,1982,18
