timestep,susceptible,infected,recovered,dead
1,1617,382,1,0
2,1202,785,13,0
3,845,1097,58,0
4,559,1246,194,1
5,348,1199,450,3
6,224,972,795,9
7,125,768,1094,13
8,87,535,1362,16
9,57,355,1570,18
10,42,213,1718,27
11,30,144,1797,29
12,25,80,1866,29
13,19,44,1907,30
14,18,25,1927,30
15,18,14,1938,30
16,17,10,1943,30
17,17,6,1947,30
18,17,3,1950,30
19,17,1,1951,31
20,17,1,1951,31
21,17,0,1952,31
