timestep,susceptible,infected,recovered,dead
1,1585,413,2,0
2,1156,834,10,0
3,772,1189,39,0
4,524,1272,201,3
5,319,1190,484,7
6,228,965,794,13
7,142,723,1116,19
8,91,488,1396,25
9,66,303,1601,30
10,49,185,1735,31
11,40,125,1804,31
12,37,74,1855,34
13,34,42,1889,35
14,34,23,1908,35
15,34,7,1924,35
16,34,5,1926,35
17,34,1,1929,36
18,34,1,1929,36
19,34,0,1930,36
