timestep,susceptible,infected,recovered,dead
1,986,14,0,0
2,979,21,0,0
3,972,28,0,0
4,956,44,0,0
5,945,55,0,0
6,935,65,0,0
7,913,86,1,0
8,889,110,1,0
9,865,131,4,0
10,841,152,7,0
11,813,178,9,0
12,790,196,14,0
13,770,209,21,0
14,753,222,25,0
15,720,242,38,0
16,695,255,49,1
17,660,273,66,1
18,635,287,77,1
19,613,294,92,1
20,599,293,107,1
21,579,298,122,1
22,568,288,143,1
23,542,290,167,1
24,526,290,183,1
25,514,272,213,1
26,503,264,232,1
27,485,258,256,1
28,474,235,289,2
29,462,224,312,2
30,446,218,332,4
31,438,204,353,5
32,429,192,374,5
33,419,182,393,6
34,403,185,406,6
35,396,176,420,8
36,387,168,436,9
37,376,154,460,10
38,370,147,473,10
39,359,142,489,10
40,350,141,499,10
41,347,133,510,10
42,341,124,525,10
43,334,118,538,10
44,328,108,553,11
45,327,99,563,11
46,319,97,573,11
47,312,93,584,11
48,308,94,587,11
49,304,84,601,11
50,301,76,612,11
51,298,71,620,11
52,289,74,626,11
53,285,72,632,11
54,284,68,637,11
55,279,68,641,12
56,277,62,649,12
57,275,57,656,12
58,273,58,657,12
59,272,54,662,12
60,271,51,666,12
61,271,44,673,12
62,269,42,677,12
63,265,42,681,12
64,263,39,686,12
65,261,37,690,12
66,256,31,699,14
67,254,31,701,14
68,252,32,702,14
69,248,31,707,14
70,248,29,709,14
71,248,28,710,14
72,245,30,711,14
73,245,23,718,14
74,245,21,720,14
75,244,19,723,14
76,243,17,726,14
77,241,18,727,14
78,241,16,729,14
79,241,15,730,14
80,240,15,731,14
81,239,14,733,14
82,239,14,733,14
83,239,13,734,14
84,236,13,737,14
85,234,14,738,14
86,234,12,740,14
87,234,12,740,14
88,233,12,741,14
89,232,12,742,14
90,232,12,742,14
91,230,10,745,15
92,230,9,746,15
93,230,8,747,15
94,230,8,747,15
95,230,8,747,15
96,230,8,747,15
97,229,8,748,15
98,229,8,748,15
99,228,7,750,15
100,228,7,750,15
101,227,6,752,15
102,226,6,753,15
103,225,6,754,15
104,225,6,754,15
105,225,5,755,15
106,225,5,755,15
107,224,6,755,15
108,224,6,755,15
109,224,6,755,15
110,224,6,755,15
111,223,7,755,15
112,222,6,757,15
113,222,5,758,15
114,221,5,759,15
115,221,5,759,15
116,221,4,760,15
117,221,3,761,15
118,220,4,761,15
119,220,3,762,15
120,220,3,762,15
121,220,3,762,15
122,219,4,762,15
123,219,4,762,15
124,218,5,762,15
125,218,5,762,15
126,218,4,763,15
127,218,4,763,15
128,218,4,763,15
129,218,4,763,15
130,217,5,763,15
131,216,4,765,15
132,216,4,765,15
133,215,4,766,15
134,215,4,766,15
135,215,4,766,15
136,215,4,766,15
137,215,3,767,15
138,215,2,768,15
139,215,2,768,15
140,215,2,768,15
141,215,2,768,15
142,214,3,768,15
143,213,3,769,15
144,213,3,769,15
145,213,3,769,15
146,213,2,770,15
147,213,2,770,15
148,212,3,770,15
149,212,3,770,15
150,210,5,770,15
151,210,5,770,15
152,210,5,770,15
153,210,4,771,15
154,210,4,771,15
155,210,4,771,15
156,210,4,771,15
157,209,4,772,15
158,209,3,773,15
159,209,3,773,15
160,209,3,773,15
161,209,3,773,15
162,209,3,773,15
163,209,3,773,15
164,209,3,773,15
165,209,1,775,15
166,209,1,775,15
167,209,1,775,15
168,209,1,775,15
169,209,0,776,15
