timestep,susceptible,infected,recovered,dead
1,989,11,0,0
2,980,20,0,0
3,972,28,0,0
4,963,37,0,0
5,950,50,0,0
6,936,64,0,0
7,921,79,0,0
8,902,97,1,0
9,881,116,3,0
10,849,146,5,0
11,826,163,11,0
12,802,187,11,0
13,781,203,16,0
14,766,211,22,1
15,733,237,29,1
16,701,261,37,1
17,672,281,46,1
18,637,307,55,1
19,616,312,71,1
20,587,324,87,2
21,569,324,105,2
22,548,317,133,2
23,524,319,154,3
24,497,321,179,3
25,481,318,198,3
26,467,302,228,3
27,453,290,253,4
28,438,284,274,4
29,419,274,302,5
30,416,246,331,7
31,406,231,355,8
32,397,214,381,8
33,387,208,396,9
34,377,204,409,10
35,365,198,427,10
36,356,185,449,10
37,351,163,475,11
38,343,148,496,13
39,334,141,512,13
40,320,135,531,14
41,314,125,546,15
42,310,120,555,15
43,306,113,566,15
44,298,106,581,15
45,295,93,597,15
46,287,93,605,15
47,281,91,613,15
48,276,93,615,16
49,266,99,619,16
50,258,98,628,16
51,254,94,636,16
52,249,89,645,17
53,245,80,657,18
54,236,86,660,18
55,231,85,666,18
56,223,90,669,18
57,217,87,678,18
58,214,83,685,18
59,212,74,696,18
60,207,69,706,18
61,202,68,711,19
62,199,63,719,19
63,197,61,723,19
64,193,60,728,19
65,191,56,732,21
66,189,51,739,21
67,187,50,742,21
68,185,47,747,21
69,182,46,751,21
70,180,42,757,21
71,180,40,759,21
72,179,35,765,21
73,179,31,769,21
74,178,24,776,22
75,176,22,780,22
76,174,20,784,22
77,174,19,785,22
78,170,20,788,22
79,167,23,788,22
80,166,22,790,22
81,162,23,793,22
82,160,24,794,22
83,157,26,795,22
84,156,26,796,22
85,154,27,797,22
86,153,26,799,22
87,152,24,802,22
88,148,27,803,22
89,148,27,803,22
90,146,24,808,22
91,146,22,809,23
92,146,20,811,23
93,145,17,815,23
94,145,15,817,23
95,144,13,820,23
96,144,12,821,23
97,144,10,823,23
98,144,8,825,23
99,142,8,827,23
100,142,8,827,23
101,142,8,827,23
102,142,6,829,23
103,142,6,829,23
104,142,4,831,23
105,142,4,831,23
106,142,3,832,23
107,142,3,832,23
108,142,3,832,23
109,141,3,833,23
110,141,3,833,23
111,140,4,833,23
112,140,4,833,23
113,140,4,833,23
114,139,5,833,23
115,138,6,833,23
116,138,6,833,23
117,136,8,833,23
118,135,8,834,23
119,135,8,834,23
120,135,7,835,23
121,134,8,835,23
122,133,8,836,23
123,131,9,837,23
124,130,9,838,23
125,128,11,838,23
126,127,11,839,23
127,127,11,839,23
128,126,10,841,23
129,125,10,842,23
130,124,11,842,23
131,124,10,843,23
132,122,10,845,23
133,121,11,845,23
134,120,11,846,23
135,120,11,846,23
136,119,11,847,23
137,118,12,847,23
138,118,10,849,23
139,117,11,849,23
140,115,13,849,23
141,115,11,851,23
142,115,11,851,23
143,113,12,852,23
144,113,11,853,23
145,111,12,854,23
146,110,12,855,23
147,110,12,855,23
148,109,13,855,23
149,109,13,855,23
150,109,10,858,23
151,108,10,859,23
152,108,7,862,23
153,108,7,862,23
154,108,7,862,23
155,107,8,862,23
156,107,7,863,23
157,107,6,864,23
158,106,7,864,23
159,106,5,866,23
160,105,5,867,23
161,103,5,869,23
162,103,5,869,23
163,103,5,869,23
164,103,5,869,23
165,103,5,869,23
166,103,5,869,23
167,103,5,869,23
168,103,5,869,23
169,101,7,869,23
170,101,5,871,23
171,100,6,871,23
172,99,7,871,23
173,99,7,871,23
174,99,6,872,23
175,99,5,873,23
176,99,5,873,23
177,99,5,873,23
178,98,6,873,23
179,98,4,875,23
180,98,3,876,23
181,97,4,876,23
182,97,3,877,23
183,97,3,877,23
184,97,3,877,23
185,97,3,877,23
186,97,3,877,23
187,97,3,877,23
188,97,3,877,23
189,97,3,877,23
190,97,2,878,23
191,97,1,879,23
192,97,1,879,23
193,97,0,880,23
