timestep,susceptible,infected,recovered,dead
1,985,15,0,0
2,982,18,0,0
3,977,23,0,0
4,973,27,0,0
5,968,31,1,0
6,963,36,1,0
7,949,50,1,0
8,940,59,1,0
9,929,70,1,0
10,915,83,2,0
11,899,98,3,0
12,872,122,6,0
13,851,140,9,0
14,829,159,12,0
15,805,178,16,1
16,789,187,23,1
17,775,193,31,1
18,758,203,38,1
19,741,214,44,1
20,723,224,51,2
21,708,227,63,2
22,692,224,82,2
23,674,221,103,2
24,664,216,118,2
25,648,219,131,2
26,632,219,147,2
27,614,216,167,3
28,600,213,184,3
29,586,215,196,3
30,570,210,216,4
31,556,206,234,4
32,546,204,245,5
33,534,199,261,6
34,517,198,278,7
35,502,188,301,9
36,497,179,314,10
37,485,173,332,10
38,476,166,348,10
39,456,175,359,10
40,444,174,371,11
41,434,163,392,11
42,424,164,401,11
43,410,175,404,11
44,401,165,423,11
45,393,160,436,11
46,389,149,451,11
47,383,133,472,12
48,376,129,482,13
49,372,119,496,13
50,367,112,507,14
51,360,105,521,14
52,354,99,533,14
53,350,93,543,14
54,344,90,552,14
55,336,91,559,14
56,332,88,566,14
57,332,77,577,14
58,326,76,584,14
59,322,73,591,14
60,318,70,597,15
61,315,66,604,15
62,312,61,612,15
63,307,62,616,15
64,301,58,626,15
65,299,53,633,15
66,297,50,638,15
67,297,46,642,15
68,294,46,645,15
69,293,39,653,15
70,291,40,654,15
71,287,40,658,15
72,282,43,660,15
73,279,41,665,15
74,278,40,667,15
75,276,39,670,15
76,273,41,671,15
77,271,39,675,15
78,269,38,678,15
79,266,37,682,15
80,263,35,687,15
81,262,31,692,15
82,262,28,695,15
83,261,26,698,15
84,261,25,699,15
85,260,25,700,15
86,259,26,700,15
87,259,24,702,15
88,259,22,704,15
89,259,18,708,15
90,259,12,714,15
91,259,9,716,16
92,258,10,716,16
93,258,8,718,16
94,258,6,720,16
95,257,5,722,16
96,256,6,722,16
97,256,5,723,16
98,256,4,724,16
99,256,4,724,16
100,256,4,724,16
101,256,3,725,16
102,256,3,725,16
103,255,4,725,16
104,255,4,725,16
105,255,4,725,16
106,255,4,725,16
107,255,4,725,16
108,255,3,726,16
109,255,2,727,16
110,255,1,728,16
111,255,1,728,16
112,255,1,728,16
113,255,1,728,16
114,255,1,728,16
115,255,1,728,16
116,255,1,728,16
117,255,1,728,16
118,254,2,728,16
119,254,2,728,16
120,254,2,728,16
121,254,1,729,16
122,253,2,729,16
123,253,2,729,16
124,252,3,729,16
125,252,3,729,16
126,252,3,729,16
127,252,3,729,16
128,252,3,729,16
129,250,5,729,16
130,250,5,729,16
131,250,5,729,16
132,250,5,729,16
133,250,4,730,16
134,250,4,730,16
135,250,3,731,16
136,250,3,731,16
137,250,3,731,16
138,250,2,732,16
139,250,2,732,16
140,250,2,732,16
141,249,3,732,16
142,249,3,732,16
143,249,3,732,16
144,249,3,732,16
145,249,3,732,16
146,249,3,732,16
147,249,3,732,16
148,249,2,733,16
149,249,1,734,16
150,249,1,734,16
151,248,2,734,16
152,248,2,734,16
153,248,1,735,16
154,248,1,735,16
155,248,1,735,16
156,248,1,735,16
157,248,1,735,16
158,248,1,735,16
159,248,1,735,16
160,248,1,735,16
161,248,1,735,16
162,247,2,735,16
163,246,3,735,16
164,246,3,735,16
165,246,2,736,16
166,246,2,736,16
167,246,2,736,16
168,246,2,736,16
169,246,2,736,16
170,246,2,736,16
171,245,3,736,16
172,245,3,736,16
173,243,5,736,16
174,243,5,736,16
175,242,6,736,16
176,242,6,736,16
177,241,5,738,16
178,241,5,738,16
179,241,4,739,16
180,241,4,739,16
181,241,4,739,16
182,241,4,739,16
183,241,3,740,16
184,241,3,740,16
185,241,2,741,16
186,241,2,741,16
187,241,2,741,16
188,241,2,741,16
189,241,2,741,16
190,241,2,741,16
191,241,2,741,16
192,241,2,741,16
193,241,1,742,16
194,241,0,743,16
