timestep,susceptible,infected,recovered,dead
1,984,16,0,0
2,976,24,0,0
3,965,35,0,0
4,951,49,0,0
5,940,60,0,0
6,924,76,0,0
7,906,94,0,0
8,889,110,1,0
9,867,131,2,0
10,845,152,3,0
11,822,174,4,0
12,804,189,7,0
13,787,199,14,0
14,770,213,17,0
15,748,228,24,0
16,730,232,37,1
17,714,238,46,2
18,699,245,53,3
19,681,250,66,3
20,667,251,79,3
21,655,244,98,3
22,642,232,123,3
23,629,224,143,4
24,615,213,168,4
25,605,201,190,4
26,597,199,198,6
27,589,187,218,6
28,579,173,242,6
29,566,167,261,6
30,559,154,280,7
31,548,152,292,8
32,537,144,310,9
33,528,141,322,9
34,519,133,339,9
35,511,135,345,9
36,501,129,361,9
37,493,125,373,9
38,491,114,386,9
39,486,110,395,9
40,481,109,401,9
41,471,107,412,10
42,467,99,424,10
43,460,95,435,10
44,455,92,443,10
45,450,87,453,10
46,447,78,465,10
47,442,75,473,10
48,434,77,479,10
49,431,71,488,10
50,430,66,493,11
51,429,60,500,11
52,427,57,505,11
53,424,53,512,11
54,423,50,516,11
55,421,41,527,11
56,419,40,530,11
57,418,41,530,11
58,415,42,532,11
59,414,39,536,11
60,412,38,539,11
61,406,40,543,11
62,403,38,548,11
63,400,36,553,11
64,398,34,557,11
65,396,27,565,12
66,396,25,567,12
67,396,24,568,12
68,396,23,569,12
69,395,23,570,12
70,394,21,573,12
71,394,20,574,12
72,394,18,576,12
73,394,14,579,13
74,393,14,580,13
75,392,13,582,13
76,391,13,583,13
77,391,8,588,13
78,391,7,589,13
79,391,6,590,13
80,391,5,591,13
81,391,5,591,13
82,391,4,592,13
83,390,5,592,13
84,389,4,594,13
85,389,4,594,13
86,389,3,595,13
87,389,3,595,13
88,389,3,595,13
89,388,4,595,13
90,388,4,595,13
91,388,4,595,13
92,388,3,596,13
93,388,3,596,13
94,388,3,596,13
95,387,3,597,13
96,387,3,597,13
97,387,3,597,13
98,387,3,597,13
99,387,3,597,13
100,387,3,597,13
101,386,4,597,13
102,385,4,598,13
103,384,5,598,13
104,384,3,600,13
105,382,5,600,13
106,380,7,600,13
107,378,9,600,13
108,377,10,600,13
109,376,11,600,13
110,376,11,600,13
111,373,14,600,13
112,372,15,600,13
113,371,16,600,13
114,370,14,603,13
115,369,14,604,13
116,369,14,604,13
117,369,12,606,13
118,369,11,607,13
119,369,11,607,13
120,368,12,607,13
121,368,11,608,13
122,367,10,610,13
123,367,10,610,13
124,366,11,610,13
125,366,8,613,13
126,366,7,614,13
127,363,8,616,13
128,362,8,617,13
129,361,8,618,13
130,361,8,618,13
131,361,7,619,13
132,361,7,619,13
133,359,8,620,13
134,358,9,620,13
135,356,11,620,13
136,354,12,621,13
137,353,13,621,13
138,351,15,621,13
139,351,14,622,13
140,350,15,622,13
141,349,16,622,13
142,349,15,623,13
143,349,13,625,13
144,348,14,625,13
145,348,14,625,13
146,348,13,626,13
147,348,12,626,14
148,348,10,628,14
149,348,8,630,14
150,348,5,633,14
151,348,5,633,14
152,348,4,634,14
153,348,3,635,14
154,347,3,635,15
155,347,3,635,15
156,347,2,636,15
157,347,2,636,15
158,347,2,636,15
159,347,1,637,15
160,347,1,637,15
161,347,1,637,15
162,347,1,637,15
163,347,1,637,15
164,347,1,637,15
165,347,1,637,15
166,347,1,637,15
167,347,0,638,15
