timestep,susceptible,infected,recovered,dead
1,1430,70,0,0
2,1367,133,0,0
3,1276,224,0,0
4,1151,349,0,0
5,1021,479,0,0
6,889,603,7,1
7,792,691,16,1
8,680,782,37,1
9,598,829,71,2
10,504,874,120,2
11,426,890,182,2
12,358,877,261,4
13,301,831,361,7
14,238,795,458,9
15,188,737,563,12
16,152,668,668,12
17,117,601,767,15
18,83,536,864,17
19,68,455,956,21
20,54,387,1036,23
21,42,323,1112,23
22,32,278,1166,24
23,24,235,1216,25
24,18,194,1261,27
25,17,152,1304,27
26,16,115,1340,29
27,15,89,1366,30
28,15,67,1388,30
29,12,53,1405,30
30,12,40,1418,30
31,12,30,1428,30
32,12,22,1436,30
33,12,17,1441,30
34,12,10,1448,30
35,12,6,1452,30
36,12,5,1453,30
37,12,4,1454,30
38,12,4,1454,30
39,12,3,1455,30
40,12,2,1456,30
41,12,1,1457,30
42,12,1,1457,30
43,12,0,1458,30
