timestep,susceptible,infected,recovered,dead
1,1333,167,0,0
2,1090,409,1,0
3,847,652,1,0
4,620,875,5,0
5,444,1048,8,0
6,278,1201,21,0
7,174,1272,54,0
8,109,1286,104,1
9,67,1242,189,2
10,42,1143,311,4
11,23,1004,464,9
12,15,847,625,13
13,9,678,792,21
14,5,524,948,23
15,2,391,1081,26
16,1,272,1201,26
17,1,190,1283,26
18,1,125,1347,27
19,1,80,1390,29
20,1,52,1418,29
21,1,33,1437,29
22,1,16,1454,29
23,1,9,1461,29
24,1,5,1465,29
25,1,3,1467,29
26,1,2,1468,29
27,1,2,1468,29
28,1,0,1470,29
