timestep,susceptible,infected,recovered,dead
1,1371,129,0,0
2,1201,299,0,0
3,940,560,0,0
4,715,785,0,0
5,510,987,3,0
6,349,1131,19,1
7,235,1205,59,1
8,146,1256,96,2
9,101,1213,181,5
10,60,1139,292,9
11,40,1025,425,10
12,22,880,586,12
13,13,732,741,14
14,8,584,894,14
15,6,453,1023,18
16,5,317,1154,24
17,0,221,1252,27
18,0,161,1309,30
19,0,107,1359,34
20,0,59,1406,35
21,0,36,1429,35
22,0,24,1441,35
23,0,16,1449,35
24,0,11,1454,35
25,0,8,1457,35
26,0,5,1460,35
27,0,1,1464,35
28,0,0,1465,35
