timestep,susceptible,infected,recovered,dead
1,1373,127,0,0
2,1183,317,0,0
3,986,514,0,0
4,746,752,2,0
5,515,975,10,0
6,337,1143,20,0
7,210,1246,43,1
8,124,1280,95,1
9,59,1265,174,2
10,31,1196,269,4
11,18,1079,395,8
12,8,930,553,9
13,3,785,701,11
14,1,609,875,15
15,0,446,1039,15
16,0,313,1172,15
17,0,204,1279,17
18,0,130,1353,17
19,0,86,1397,17
20,0,54,1429,17
21,0,30,1453,17
22,0,18,1465,17
23,0,7,1476,17
24,0,4,1479,17
25,0,3,1480,17
26,0,1,1482,17
27,0,0,1483,17
