timestep,susceptible,infected,recovered,dead
1,1349,151,0,0
2,1124,376,0,0
3,923,577,0,0
4,723,775,2,0
5,536,958,5,1
6,362,1120,17,1
7,231,1220,47,2
8,141,1248,109,2
9,80,1226,192,2
10,46,1131,318,5
11,21,1046,426,7
12,14,873,604,9
13,6,727,756,11
14,4,555,925,16
15,2,417,1059,22
16,2,306,1166,26
17,2,205,1261,32
18,1,139,1325,35
19,1,84,1380,35
20,1,52,1412,35
21,1,32,1432,35
22,1,13,1450,36
23,1,9,1454,36
24,1,7,1456,36
25,1,4,1459,36
26,1,3,1460,36
27,1,1,1462,36
28,1,0,1463,36
