timestep,susceptible,infected,recovered,dead
1,1356,144,0,0
2,1128,371,1,0
3,910,588,2,0
4,687,809,4,0
5,504,990,6,0
6,348,1136,16,0
7,233,1223,44,0
8,131,1274,94,1
9,75,1250,173,2
10,38,1175,283,4
11,19,1056,417,8
12,7,904,574,15
13,4,750,725,21
14,3,570,905,22
15,2,432,1039,27
16,2,309,1160,29
17,2,201,1265,32
18,2,123,1341,34
19,2,86,1376,36
20,2,47,1414,37
21,2,28,1432,38
22,2,12,1448,38
23,2,4,1455,39
24,2,2,1457,39
25,2,0,1459,39
