timestep,susceptible,infected,recovered,dead
1,1391,109,0,0
2,1191,309,0,0
3,966,533,1,0
4,748,748,4,0
5,525,966,9,0
6,337,1139,23,1
7,214,1233,51,2
8,119,1283,95,3
9,70,1251,175,4
10,39,1179,277,5
11,18,1055,418,9
12,9,927,552,12
13,3,779,704,14
14,1,599,879,21
15,0,449,1027,24
16,0,299,1174,27
17,0,220,1251,29
18,0,144,1327,29
19,0,88,1382,30
20,0,49,1421,30
21,0,26,1444,30
22,0,19,1451,30
23,0,12,1458,30
24,0,5,1465,30
25,0,3,1467,30
26,0,1,1469,30
27,0,0,1470,30
