timestep,susceptible,infected,recovered,dead
1,1355,145,0,0
2,1155,345,0,0
3,933,566,1,0
4,701,795,4,0
5,506,977,17,0
6,327,1138,35,0
7,202,1232,64,2
8,118,1266,112,4
9,78,1238,179,5
10,49,1159,283,9
11,28,1059,401,12
12,16,906,563,15
13,9,740,733,18
14,3,579,897,21
15,2,428,1046,24
16,1,303,1168,28
17,0,210,1261,29
18,0,152,1318,30
19,0,97,1372,31
20,0,68,1401,31
21,0,43,1425,32
22,0,29,1437,34
23,0,20,1446,34
24,0,8,1458,34
25,0,3,1463,34
26,0,2,1464,34
27,0,0,1466,34
