timestep,susceptible,infected,recovered,dead
1,1337,163,0,0
2,1107,393,0,0
3,850,650,0,0
4,633,860,6,1
5,409,1076,14,1
6,258,1214,27,1
7,163,1286,50,1
8,98,1284,116,2
9,56,1244,195,5
10,29,1167,297,7
11,16,1026,450,8
12,8,872,611,9
13,4,701,785,10
14,3,522,957,18
15,3,359,1118,20
16,2,251,1225,22
17,2,176,1300,22
18,2,125,1350,23
19,2,78,1395,25
20,2,53,1420,25
21,2,31,1442,25
22,2,15,1458,25
23,2,8,1465,25
24,2,2,1471,25
25,2,1,1472,25
26,2,1,1472,25
27,2,0,1473,25
