timestep,susceptible,infected,recovered,dead
1,1358,142,0,0
2,1138,362,0,0
3,912,588,0,0
4,684,814,2,0
5,459,1034,7,0
6,286,1192,22,0
7,179,1265,53,3
8,120,1275,102,3
9,79,1224,192,5
10,46,1132,314,8
11,27,1020,437,16
12,14,876,590,20
13,9,701,765,25
14,5,556,912,27
15,3,411,1055,31
16,2,307,1159,32
17,2,205,1259,34
18,2,135,1329,34
19,2,87,1375,36
20,2,55,1406,37
21,2,26,1435,37
22,2,16,1445,37
23,2,10,1451,37
24,2,5,1456,37
25,2,1,1460,37
26,2,1,1460,37
27,2,0,1461,37
