timestep,susceptible,infected,recovered,dead
1,1606,393,1,0
2,1184,809,7,0
3,757,1192,51,0
4,455,1361,183,1
5,299,1250,444,7
6,198,987,802,13
7,120,723,1136,21
8,74,493,1407,26
9,53,314,1602,31
10,35,188,1745,32
11,31,115,1820,34
12,29,57,1877,37
13,29,29,1905,37
14,29,15,1919,37
15,28,7,1928,37
16,27,2,1934,37
17,27,2,1934,37
18,27,1,1935,37
19,27,1,1935,37
20,27,1,1935,37
21,27,0,1936,37
