timestep,susceptible,infected,recovered,dead
1,1576,423,1,0
2,1130,860,9,1
3,726,1220,53,1
4,466,1331,201,2
5,269,1237,485,9
6,154,1010,820,16
7,88,731,1160,21
8,59,481,1428,32
9,45,284,1631,40
10,40,146,1772,42
11,33,82,1843,42
12,31,40,1887,42
13,28,26,1904,42
14,28,13,1916,43
15,28,8,1921,43
16,27,5,1925,43
17,27,2,1928,43
18,27,1,1929,43
19,27,1,1929,43
20,27,0,1930,43
