timestep,susceptible,infected,recovered,dead
1,1590,406,4,0
2,1152,839,9,0
3,766,1178,56,0
4,470,1335,191,4
5,297,1209,483,11
6,174,989,821,16
7,107,728,1145,20
8,67,495,1414,24
9,39,317,1615,29
10,28,190,1750,32
11,23,111,1834,32
12,21,61,1885,33
13,18,34,1914,34
14,16,18,1930,36
15,16,9,1939,36
16,16,5,1943,36
17,15,4,1945,36
18,15,3,1946,36
19,15,2,1947,36
20,15,0,1949,36
