timestep,susceptible,infected,recovered,dead
1,1588,412,0,0
2,1130,860,10,0
3,748,1209,43,0
4,470,1346,181,3
5,302,1233,455,10
6,193,979,808,20
7,103,702,1165,30
8,63,490,1412,35
9,42,308,1614,36
10,31,186,1747,36
11,26,102,1834,38
12,24,51,1884,41
13,23,24,1911,42
14,21,10,1927,42
15,20,8,1930,42
16,20,3,1935,42
17,20,2,1936,42
18,20,2,1936,42
19,20,0,1938,42
