timestep,susceptible,infected,recovered,dead
1,1141,857,2,0
2,283,1714,3,0
3,34,1959,7,0
4,6,1984,10,0
5,2,1972,25,1
6,0,1941,58,1
7,0,1890,108,2
8,0,1800,196,4
9,0,1687,308,5
10,0,1526,468,6
11,0,1298,694,8
12,0,1068,920,12
13,0,809,1178,13
14,0,580,1404,16
15,0,378,1604,18
16,0,231,1748,21
17,0,147,1831,22
18,0,71,1907,22
19,0,34,1944,22
20,0,11,1967,22
21,0,4,1974,22
22,0,1,1977,22
23,0,0,1978,22
