timestep,susceptible,infected,recovered,dead
1,1182,818,0,0
2,308,1691,1,0
3,41,1954,5,0
4,4,1985,11,0
5,0,1972,28,0
6,0,1952,47,1
7,0,1892,106,2
8,0,1811,186,3
9,0,1696,299,5
10,0,1527,468,5
11,0,1317,678,5
12,0,1076,916,8
13,0,831,1160,9
14,0,607,1380,13
15,0,389,1597,14
16,0,245,1741,14
17,0,116,1869,15
18,0,54,1930,16
19,0,24,1960,16
20,0,9,1974,17
21,0,1,1982,17
22,0,0,1983,17
