timestep,susceptible,infected,recovered,dead
1,1129,871,0,0
2,268,1731,1,0
3,30,1969,1,0
4,2,1992,6,0
5,0,1979,21,0
6,0,1947,53,0
7,0,1895,105,0
8,0,1809,191,0
9,0,1684,314,2
10,0,1520,477,3
11,0,1291,704,5
12,0,1045,947,8
13,0,799,1191,10
14,0,586,1402,12
15,0,377,1610,13
16,0,219,1765,16
17,0,128,1856,16
18,0,65,1918,17
19,0,18,1965,17
20,0,6,1977,17
21,0,2,1981,17
22,0,1,1982,17
23,0,1,1982,17
24,0,0,1983,17
