timestep,susceptible,infected,recovered,dead
1,1137,863,0,0
2,269,1731,0,0
3,28,1971,1,0
4,1,1994,5,0
5,1,1980,19,0
6,0,1958,42,0
7,0,1919,81,0
8,0,1842,158,0
9,0,1694,306,0
10,0,1500,498,2
11,0,1278,718,4
12,0,997,998,5
13,0,723,1271,6
14,0,520,1471,9
15,0,332,1657,11
16,0,201,1788,11
17,0,108,1880,12
18,0,57,1931,12
19,0,21,1966,13
20,0,7,1980,13
21,0,3,1984,13
22,0,2,1985,13
23,0,0,1987,13
