timestep,susceptible,infected,recovered,dead
1,1198,802,0,0
2,270,1730,0,0
3,27,1972,1,0
4,1,1996,3,0
5,1,1984,15,0
6,0,1962,37,1
7,0,1918,80,2
8,0,1845,153,2
9,0,1707,290,3
10,0,1535,461,4
11,0,1285,706,9
12,0,1031,957,12
13,0,786,1198,16
14,0,562,1421,17
15,0,363,1619,18
16,0,237,1744,19
17,0,140,1839,21
18,0,72,1907,21
19,0,37,1942,21
20,0,13,1966,21
21,0,4,1974,22
22,0,0,1978,22
