timestep,susceptible,infected,recovered,dead
1,1186,814,0,0
2,342,1657,1,0
3,72,1925,3,0
4,15,1977,8,0
5,2,1977,20,1
6,0,1960,39,1
7,0,1922,77,1
8,0,1841,156,3
9,0,1692,302,6
10,0,1531,460,9
11,0,1324,665,11
12,0,1101,886,13
13,0,852,1135,13
14,0,599,1387,14
15,0,403,1581,16
16,0,241,1743,16
17,0,137,1846,17
18,0,63,1919,18
19,0,26,1955,19
20,0,15,1965,20
21,0,10,1970,20
22,0,2,1977,21
23,0,0,1979,21
