timestep,susceptible,infected,recovered,dead
1,1181,819,0,0
2,351,1647,2,0
3,61,1934,5,0
4,11,1976,13,0
5,1,1976,23,0
6,0,1948,52,0
7,0,1897,103,0
8,0,1816,181,3
9,0,1691,304,5
10,0,1516,476,8
11,0,1295,695,10
12,0,1029,959,12
13,0,785,1201,14
14,0,569,1416,15
15,0,360,1623,17
16,0,209,1772,19
17,0,111,1869,20
18,0,61,1919,20
19,0,31,1949,20
20,0,16,1963,21
21,0,7,1972,21
22,0,3,1976,21
23,0,1,1978,21
24,0,0,1979,21
