timestep,susceptible,infected,recovered,dead
1,1245,755,0,0
2,398,1602,0,0
3,87,1910,3,0
4,9,1984,7,0
5,1,1982,17,0
6,0,1962,38,0
7,0,1922,77,1
8,0,1837,162,1
9,0,1718,281,1
10,0,1564,433,3
11,0,1335,660,5
12,0,1085,906,9
13,0,849,1141,10
14,0,617,1371,12
15,0,412,1575,13
16,0,268,1719,13
17,0,147,1839,14
18,0,81,1905,14
19,0,45,1941,14
20,0,18,1968,14
21,0,9,1977,14
22,0,5,1981,14
23,0,2,1984,14
24,0,0,1986,14
