timestep,susceptible,infected,recovered,dead
1,987,13,0,0
2,980,20,0,0
3,973,27,0,0
4,956,44,0,0
5,947,52,1,0
6,932,67,1,0
7,909,90,1,0
8,881,118,1,0
9,853,145,2,0
10,833,164,3,0
11,815,181,4,0
12,784,211,5,0
13,755,236,9,0
14,733,250,17,0
15,703,271,26,0
16,689,276,35,0
17,664,290,46,0
18,640,295,64,1
19,618,296,83,3
20,596,299,102,3
21,566,311,120,3
22,546,305,145,4
23,520,314,162,4
24,502,317,177,4
25,477,306,212,5
26,459,297,238,6
27,446,294,254,6
28,434,280,279,7
29,406,291,296,7
30,383,291,319,7
31,358,297,338,7
32,337,301,355,7
33,324,283,384,9
34,309,273,407,11
35,294,268,426,12
36,279,255,454,12
37,264,252,472,12
38,250,238,498,14
39,235,234,517,14
40,226,223,537,14
41,209,220,557,14
42,199,206,581,14
43,188,196,602,14
44,179,181,626,14
45,163,180,643,14
46,155,167,663,15
47,148,158,679,15
48,141,155,689,15
49,133,152,700,15
50,132,138,714,16
51,124,127,733,16
52,120,117,747,16
53,119,110,754,17
54,118,97,768,17
55,116,89,777,18
56,115,84,783,18
57,112,75,795,18
58,110,69,803,18
59,108,56,818,18
60,106,50,826,18
61,105,43,834,18
62,101,40,841,18
63,100,39,843,18
64,96,34,852,18
65,91,34,857,18
66,90,31,861,18
67,89,29,864,18
68,88,28,866,18
69,88,26,868,18
70,86,23,873,18
71,85,22,875,18
72,81,25,876,18
73,81,25,876,18
74,80,23,879,18
75,79,22,881,18
76,77,22,883,18
77,76,19,887,18
78,74,20,888,18
79,73,19,889,19
80,72,16,892,20
81,72,16,892,20
82,72,15,893,20
83,72,15,893,20
84,68,16,896,20
85,68,16,896,20
86,67,15,898,20
87,67,15,898,20
88,67,13,900,20
89,65,15,900,20
90,64,14,902,20
91,64,13,903,20
92,64,11,905,20
93,63,12,905,20
94,62,13,905,20
95,62,9,909,20
96,60,10,910,20
97,60,10,910,20
98,60,9,911,20
99,60,9,911,20
100,59,10,911,20
101,58,11,911,20
102,57,12,911,20
103,55,11,914,20
104,55,9,916,20
105,55,8,917,20
106,55,8,917,20
107,54,9,917,20
108,54,7,919,20
109,54,6,920,20
110,54,6,920,20
111,54,5,921,20
112,54,5,921,20
113,54,5,921,20
114,54,5,921,20
115,54,5,921,20
116,54,5,921,20
117,54,5,921,20
118,54,4,922,20
119,54,2,924,20
120,54,2,924,20
121,54,2,924,20
122,54,1,925,20
123,53,1,926,20
124,53,1,926,20
125,53,1,926,20
126,53,1,926,20
127,53,1,926,20
128,53,1,926,20
129,53,1,926,20
130,53,1,926,20
131,53,1,926,20
132,53,1,926,20
133,53,1,926,20
134,53,1,926,20
135,53,1,926,20
136,53,0,927,20
