timestep,susceptible,infected,recovered,dead
1,1565,434,1,0
2,1141,850,9,0
3,770,1167,62,1
4,478,1315,204,3
5,281,1208,505,6
6,168,990,829,13
7,97,742,1134,27
8,62,495,1413,30
9,39,302,1625,34
10,29,166,1768,37
11,22,101,1838,39
12,18,64,1878,40
13,17,33,1910,40
14,17,13,1929,41
15,16,10,1933,41
16,16,4,1939,41
17,16,2,1941,41
18,16,1,1942,41
19,16,0,1943,41
