timestep,susceptible,infected,recovered,dead
1,1587,412,1,0
2,1196,796,8,0
3,836,1109,53,2
4,514,1277,206,3
5,326,1226,440,8
6,209,1016,760,15
7,125,753,1105,17
8,81,503,1396,20
9,51,332,1593,24
10,36,208,1730,26
11,27,118,1827,28
12,23,67,1882,28
13,23,39,1910,28
14,23,19,1930,28
15,23,10,1938,29
16,23,7,1941,29
17,23,3,1945,29
18,23,1,1947,29
19,23,0,1948,29
