timestep,susceptible,infected,recovered,dead
1,1596,404,0,0
2,1159,832,9,0
3,810,1138,51,1
4,543,1253,202,2
5,361,1170,460,9
6,209,987,790,14
7,134,739,1108,19
8,80,502,1395,23
9,51,331,1590,28
10,35,220,1711,34
11,31,128,1805,36
12,30,73,1860,37
13,26,43,1894,37
14,23,23,1917,37
15,23,12,1928,37
16,23,7,1932,38
17,23,3,1936,38
18,23,0,1939,38
