timestep,susceptible,infected,recovered,dead
1,1590,408,2,0
2,1195,790,15,0
3,845,1095,58,2
4,579,1227,189,5
5,390,1158,440,12
6,272,927,778,23
7,179,704,1080,37
8,120,502,1338,40
9,70,363,1521,46
10,48,258,1646,48
11,39,164,1746,51
12,33,100,1816,51
13,30,49,1870,51
14,29,29,1891,51
15,26,19,1904,51
16,26,10,1913,51
17,25,7,1917,51
18,25,5,1919,51
19,25,3,1921,51
20,25,2,1922,51
21,25,1,1923,51
22,25,0,1924,51
